objid,ra,dec,u,g,r,i,z,run,camcol,field,score,clean,class,redshift,mjd,rowv,colv,mjd_sequential,month_sin,month_cos,x_cord,y_cord,z_cord,class_GALAXY,class_QUASAR,class_STAR,r_standard,g_standard,mjd_sequential_standard,month_sin_standard,month_cos_standard,x_cord_standard,y_cord_standard,z_cord_standard
1237648721231872094,182.5289544,-0.045456607,18.93436,17.79901,17.20661,16.88182,16.63698,756,3,446,0.9033186,1,GALAXY,0.1163325,52023,-0.004923115,0.001453339,415,0.8660254037844387,-0.4999999999999998,-0.9990257365652644,-0.04412423651960525,-0.0007933673757066369,1.0,0.0,0.0,0.3475645784315067,0.4581327164587404,-0.5834822646785232,0.44194513800504137,-0.7636920297155072,-0.6585126736715528,0.20193249267651026,-0.14712666911905561
1237648702973083832,198.5265424,-1.205131299,19.49105,17.90884,17.05826,16.67343,16.3508,752,1,367,0.8367262,1,GALAXY,0.1108853,51985,0.001261508,0.004806601,377,1.0,6.123233995736766e-17,-0.947966828397492,-0.3176736517110382,-0.02103195822014263,1.0,0.0,0.0,0.20697662201069889,0.5736404327719496,-0.6072182015089987,0.7336687706999448,0.08520711878796479,-0.49851647262633647,-0.34152116780693614,-0.731476875926136
1237648722279596200,123.1436987,0.708560562,17.43274,16.54575,16.23421,16.11088,16.06047,756,5,49,0.8514212,1,STAR,0.000366098,53816,0.002125889,0.001127574,2208,1.0,6.123233995736766e-17,-0.5466989110845385,0.8372379427506758,0.012366399540531774,0.0,0.0,1.0,-0.5739570179526724,-0.8599151807158865,0.5364791757699737,0.7336687706999448,0.08520711878796479,0.7588810056049254,1.952912300843552,0.23283617405245924
1237648675606691884,245.6636031,1.247617541,18.91944,17.80179,17.39375,17.17265,17.08438,745,6,581,0.3607848,0,GALAXY,0.02452652,52000,0.0550917,-0.006478924,392,0.8660254037844387,-0.4999999999999998,-0.4119955470089807,-0.9109256786801706,0.02177331315720129,1.0,0.0,0.0,0.5249129448931836,0.46105642993730606,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,1.1809822077944239,-1.5201198696903844,0.5044426292434041
1237648721231872184,182.648243,-0.171498926,17.54542,15.64897,14.84944,14.45058,14.14638,756,3,446,0.9033186,1,GALAXY,0.05038764,51999,0.001267775,-0.003602607,391,1.0,6.123233995736766e-17,-0.9989275451813462,-0.046203897381457436,-0.0029932164527730785,1.0,0.0,0.0,-1.8862723830544004,-1.8030546675169223,-0.5984733826767182,0.7336687706999448,0.08520711878796479,-0.6582049849847782,0.19780088337605972,-0.2106430607991387
1237648702972821717,197.9665334,-1.240479087,18.87784,17.12321,16.23688,15.86147,15.5801,752,1,363,0.8568273,1,GALAXY,0.0975197,51990,-0.001039579,-0.001405064,382,1.0,6.123233995736766e-17,-0.95101391810102,-0.30838913578747446,-0.02164875299875835,1.0,0.0,0.0,-0.5714267190403479,-0.25260309966130906,-0.6040950519260415,0.7336687706999448,0.08520711878796479,-0.5080647139480376,-0.3230758563411941,-0.7492856334237318
1237648704054362349,215.745542,-0.244815389,19.26126,17.88091,17.31188,16.94337,16.71302,752,3,482,0.7807876,1,STAR,0.000230385,51613,0.001279168,-0.003265324,5,1.0,6.123233995736766e-17,-0.8116120291887982,-0.5841811851400642,-0.004272821596006784,0.0,0.0,1.0,0.44732658835680494,0.5442665775718402,-0.8395805304810238,0.7336687706999448,0.08520711878796479,-0.0712403977837415,-0.870984901030646,-0.2475891869315116
1237648720685891599,161.7465183,-0.455315161,16.73108,15.34196,14.81329,14.63843,14.56427,756,2,307,0.860986,1,STAR,2.933706e-05,54208,0.000716762,-0.000210139,2600,0.8660254037844387,-0.4999999999999998,-0.949650108005073,0.31321162634947486,-0.007946665053353006,0.0,0.0,1.0,-1.9205309245078017,-2.125935701709016,0.781334103073828,0.44194513800504137,-0.7636920297155072,-0.5037911318811896,0.9118425561373013,-0.35366431837611545
1237649918427136031,10.94418571,13.79485176,18.13953,16.53147,15.89163,15.66524,15.53333,1035,1,36,0.8266724,1,STAR,-0.000151243,53242,0.001844867,0.000209964,1634,-0.8660254037844385,-0.5000000000000004,0.9534929049026505,0.18437649427631506,0.23844619656996222,0.0,0.0,1.0,-0.8986123742765035,-0.8749333923971477,0.1779416036464728,-3.329517272548917,-0.7636920297155084,5.459823505361995,0.6558890784995259,6.760453495066196
1237648702967906462,186.6967301,-1.171909327,19.54732,17.94189,17.3453,17.1449,17.00697,752,1,288,0.7916434,1,STAR,6.378276e-05,54140,0.000964098,-0.000265392,2532,0.8660254037844386,0.5000000000000001,-0.9929695643333,-0.11658966408037708,-0.02045225017843605,0.0,0.0,1.0,0.4789979702481687,0.6083989689109955,0.7388592687456084,0.44194513800504115,0.9341062672914372,-0.6395352888280313,0.057967272210439125,-0.7147389262999594
1237648721790173263,231.5328563,0.278001389,16.18141,16.57102,17.06957,17.43926,17.78345,756,4,773,0.8538686,1,STAR,0.00017915,55327,0.002801554,0.000433617,3719,0.49999999999999994,-0.8660254037844387,-0.6220584247666505,-0.7829557931797022,0.004852020525171222,0.0,0.0,1.0,0.21769485448201045,-0.8333388355348373,1.4802949797396774,-0.35505864828599676,-1.385129336922007,0.5227373759343781,-1.2658853553953777,0.01587299882922437
1237648720689496158,169.9760806,-0.55576165,19.00835,17.06702,16.12363,15.70228,15.35997,756,2,362,0.8576259,1,GALAXY,0.07318164,51984,-0.01667511,-0.005608673,376,1.0,6.123233995736766e-17,-0.9846888486276125,0.17405110412923194,-0.009699718543450486,1.0,0.0,0.0,-0.6787511953777696,-0.31169786957516854,-0.6078428314255903,0.7336687706999448,0.08520711878796479,-0.6135871614123006,0.6353758887073813,-0.4042803507548699
1237648721206509717,124.6204852,-0.194325932,16.54219,15.4579,15.16869,15.08058,15.07212,756,3,59,0.8842627,1,STAR,9.202904e-06,53816,0.00151837,0.002899948,2208,1.0,6.123233995736766e-17,-0.5681347404647307,0.822928559223216,-0.0033916208330186095,0.0,0.0,1.0,-1.583726342694827,-2.004002125915943,0.5364791757699737,0.7336687706999448,0.08520711878796479,0.6917105276186977,1.9244842128075477,-0.2221462175049983
1237648705129021622,217.7604635,0.555657114,19.49045,17.65515,16.75698,16.36743,16.03724,752,5,496,0.8424194,1,GALAXY,0.09518179,51637,-0.001857927,-0.002237813,29,0.8660254037844387,-0.4999999999999998,-0.7905405784356552,-0.612332870827646,0.009697894131877993,1.0,0.0,0.0,-0.07853965375917686,0.3068358024205182,-0.8245894124828287,0.44194513800504137,-0.7636920297155072,-0.005211722436112585,-0.9269131384388277,0.15578823630824892
1237648722835275953,166.162615,1.1084209,19.42827,18.05906,17.27846,16.88616,16.57357,756,6,336,0.8414018,0,GALAXY,0.121912,51908,0.003340383,0.02621351,300,-2.4492935982947064e-16,1.0,-0.970796742526524,0.23912231048291238,0.019344387537563377,1.0,0.0,0.0,0.4156552064654445,0.7316261301640067,-0.6553147050865417,-1.4437860672719387,1.7830054157949091,-0.570055400149647,0.764651198107088,0.43431209500491796
1237648722306531470,184.7200259,0.745870888,18.97521,17.56391,16.9397,16.58945,16.33335,756,5,460,0.86138,1,GALAXY,0.0775865,52000,0.001546668,-0.000236359,392,0.8660254037844387,-0.4999999999999998,-0.9965242426197263,-0.08227987391087849,0.013017535111952598,1.0,0.0,0.0,0.09461997817348142,0.2108791053758411,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,-0.6506740899143637,0.12612965905006898,0.2516364555910235
1237646381542802267,94.95027439,0.490993466,18.60203,17.0015,16.70114,16.58815,16.47389,211,5,360,0.8357831,0,STAR,0.000191419,52931,-0.002334807,-0.000923124,1323,-0.8660254037844386,0.5000000000000001,-0.08628796854690267,0.9962333826789653,0.008569347704166154,0.0,0.0,1.0,-0.13145796509411356,-0.38060495846564685,-0.016318300413472844,-3.3295172725489173,0.9341062672914372,2.201606758447497,2.26878449442414,0.12320363871972137
1237646587173798138,82.10372889,0.383388667,19.23092,18.05863,17.68201,17.54277,17.52375,259,4,504,0.8970498,1,STAR,0.00014456,53401,0.000692803,-0.001661797,1793,0.49999999999999994,0.8660254037844387,0.13737700642696438,0.9904962311954267,0.006691344619828517,0.0,0.0,1.0,0.7980904596748589,0.7311739011007776,0.2772577603845157,-0.35505864828599676,1.5555435744979365,2.902474591051866,2.257386641600016,0.06897992822760803
1237648722306662410,184.9488381,0.741070518,18.66302,16.85702,16.13083,15.83033,15.66441,756,5,462,0.8708509,1,STAR,-0.00015033,54140,0.000529624,-4.28e-05,2532,0.8660254037844386,0.5000000000000001,-0.9961887933332106,-0.08625894673643227,0.012933759903562034,0.0,0.0,1.0,-0.6719279174119459,-0.5325539237113202,0.7388592687456084,0.44194513800504115,0.9341062672914372,-0.649622939127718,0.11822453634723261,0.24921760831432233
1237648721756684332,155.0413957,0.329266848,16.96421,15.80865,15.39352,15.24668,15.19961,756,4,262,0.8734712,1,STAR,-0.000293669,51883,0.001542701,-7.31e-05,275,-2.4492935982947064e-16,1.0,-0.9065979177903911,0.42195638426182563,0.00574675898344564,0.0,0.0,1.0,-1.3706600114370568,-1.6351199307337771,-0.6709304530013283,-1.4437860672719387,1.7830054157949091,-0.36888446959237753,1.1278829987918615,0.04170684305038191
1237648705135772226,233.2776971,0.448498377,19.12278,17.94234,17.28613,16.89516,16.69047,752,5,599,0.8852142,1,GALAXY,0.1421489,51663,0.001917548,-0.004659479,55,0.8660254037844387,-0.4999999999999998,-0.5979188811873509,-0.8015183957559865,0.007827693428867974,1.0,0.0,0.0,0.42292389285403725,0.6088722318841452,-0.8083490346514506,0.44194513800504137,-0.7636920297155072,0.5983801071687127,-1.3027632054581224,0.10178980450166397
1237648705131774129,224.1671338,0.47492208,17.871,16.62171,16.20232,16.04159,15.96786,752,5,538,0.9142322,1,STAR,0.000194276,54970,0.001444343,-0.002943239,3362,0.49999999999999994,-0.8660254037844387,-0.7172857580045363,-0.6967298157673417,0.008288859068886455,0.0,0.0,1.0,-0.6041784532762964,-0.7800283908483546,1.2573020995165245,-0.35505864828599676,-1.385129336922007,0.22433672264063345,-1.0945824007876437,0.1151050713198182
1237649918427398296,11.4844646,13.81214842,18.74054,17.50953,16.91945,16.54173,16.29969,1035,1,40,0.8515556,1,GALAXY,0.08574945,51879,-0.002835953,-0.001816906,271,-2.4492935982947064e-16,1.0,0.9516413493716899,0.19334492317842664,0.23873936174656582,1.0,0.0,0.0,0.07542950889460745,0.15368790430953871,-0.6734289726676941,-1.4437860672719387,1.7830054157949091,5.454021543243954,0.6737064279251397,6.768918073103952
1237648722306990250,185.68769,0.823480387,19.26421,17.87891,17.09593,16.65159,16.35329,756,5,467,0.8629061,1,GALAXY,0.1130687,52000,-4.87e-05,0.00081623,392,0.8660254037844387,-0.4999999999999998,-0.9949741125177963,-0.09909572389141896,0.014371949271391921,1.0,0.0,0.0,0.24267563325688427,0.5421631865800685,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,-0.6458166627516112,0.0927220379090408,0.2907425475247113
1237648722835800253,167.3954448,1.191939427,18.36118,16.58584,15.78386,15.40607,15.1436,756,6,344,0.8597747,1,GALAXY,0.0648491,51900,-0.000458522,-0.001384123,292,-2.4492935982947064e-16,1.0,-0.9756882504836466,0.21817361059064122,0.020801766992353667,1.0,0.0,0.0,-1.0007435779399358,-0.8177527082858002,-0.6603117444192733,-1.4437860672719387,1.7830054157949091,-0.5853832384957093,0.7230329492402174,0.4763911108983207
1237648703515852998,212.0021778,-0.821805798,17.78579,15.81054,14.90429,14.46237,14.08691,752,2,457,0.8645457,1,GALAXY,0.0547474,51688,0.00119227,-0.001137672,80,0.49999999999999994,-0.8660254037844387,-0.8479407234306406,-0.5298969860095284,-0.014342725192216512,1.0,0.0,0.0,-1.8342922724397641,-1.6331322262465522,-0.7927332867366639,-0.35505864828599676,-1.385129336922007,-0.18507857561020663,-0.7631398643185151,-0.5383381967910713
1237648704589725849,212.2756889,0.188801633,18.77069,17.44548,16.88458,16.53297,16.30381,752,4,459,0.8746452,1,GALAXY,0.05367541,51688,-0.001060858,-0.002766365,80,0.49999999999999994,-0.8660254037844387,-0.8454838971713542,-0.5339907501571973,0.003295204165538227,1.0,0.0,0.0,0.04238399463512811,0.08632680779801094,-0.7927332867366639,-0.35505864828599676,-1.385129336922007,-0.17737996077061102,-0.7712728413517492,-0.02907706556531765
1237648722308104283,188.2166776,0.824015127,18.91767,16.87696,15.9179,15.47998,15.1158,756,5,484,0.8662488,1,GALAXY,0.09332665,51941,-0.001496231,-0.005750386,333,0.8660254037844386,0.5000000000000001,-0.9896323183118733,-0.14290225086190458,0.014381281280481686,1.0,0.0,0.0,-0.8737168864762026,-0.5115831155233427,-0.6347019178390233,0.44194513800504115,0.9341062672914372,-0.6290778249976834,0.005692725788168766,0.291011991256414
1237648720686415879,162.930237,-0.445917589,18.14033,16.69977,16.11245,15.87953,15.77218,756,2,315,0.8765674,1,STAR,-0.000126373,54208,-0.001236768,-0.000361721,2600,0.8660254037844387,-0.4999999999999998,-0.9559191059611348,0.2935269888668991,-0.007782651553030214,0.0,0.0,1.0,-0.6893462297746996,-0.697933040439459,0.781334103073828,0.44194513800504137,-0.7636920297155072,-0.5234354191039863,0.8727355878854807,-0.3489287454516237
1237648722832195808,159.1555959,1.078354238,18.22407,16.88184,16.31845,16.04536,15.8513,756,6,289,0.8466847,1,GALAXY,0.03511519,51913,-0.000389307,-0.002303313,305,0.49999999999999994,0.8660254037844387,-0.9343846735555803,0.35576832339565617,0.018819720844776414,1.0,0.0,0.0,-0.4941246657525479,-0.5064508415034169,-0.6521915555035843,-0.35505864828599676,1.5555435744979365,-0.455955962527427,0.9963888629595892,0.41916335798110804
1237648720163766539,195.5325782,-0.851892541,19.58891,17.83187,16.93761,16.5112,16.2049,756,1,532,0.8029205,1,GALAXY,0.08503357,51689,-0.005050362,0.001125738,81,0.49999999999999994,-0.8660254037844387,-0.963371851762813,-0.26775665125702264,-0.01486778190294567,1.0,0.0,0.0,0.09263933220840322,0.49269143045356795,-0.7921086568200725,-0.35505864828599676,-1.385129336922007,-0.5467890523565052,-0.2423523335467553,-0.5534981948293922
1237648722833178635,161.2909873,1.145261213,15.96272,14.85435,14.71278,14.70197,14.72929,756,6,304,0.8337004,1,STAR,-5.68e-05,54208,0.000351707,0.001529723,2600,0.8660254037844387,-0.4999999999999998,-0.9469706238131042,0.320697907001074,0.01998724793839451,0.0,0.0,1.0,-2.0157819895556974,-2.638752942458199,0.781334103073828,0.44194513800504137,-0.7636920297155072,-0.49539480483739434,0.9267153593588721,0.4528734469815074
1237648705131446471,223.2987636,0.427167581,19.42283,17.4826,16.666,16.28759,16.07406,752,5,533,0.9239043,1,STAR,7.644324e-05,54970,0.000406826,0.000854248,3362,0.49999999999999994,-0.8660254037844387,-0.7277673302856701,-0.685783588171641,0.007455411678607879,0.0,0.0,1.0,-0.16475935227730829,0.12536574460531696,1.2573020995165245,-0.35505864828599676,-1.385129336922007,0.1914920769922811,-1.0728358090385606,0.09104088826401023
1237648721206313182,124.2181524,-0.192060584,19.08263,18.05615,17.77263,17.67093,17.66663,756,3,56,0.8678427,1,STAR,0.000108813,53816,-0.000668009,0.000684683,2208,1.0,6.123233995736766e-17,-0.5623422252052911,0.8268978082501302,-0.003352083276478509,0.0,0.0,1.0,0.883968994294702,0.7285656962709771,0.5364791757699737,0.7336687706999448,0.08520711878796479,0.709861727267572,1.9323698188196727,-0.22100464695206595
1237648722306334726,184.1883319,0.711725651,19.377,18.44802,18.10701,17.96124,17.93538,756,5,457,0.8697132,1,STAR,0.000638521,54922,0.000835955,0.000559465,3314,0.8660254037844387,-0.4999999999999998,-0.9972524258056785,-0.07302946097851806,0.012421636521681746,0.0,0.0,1.0,1.2008533951574552,1.1406936102439942,1.2273198635201341,0.44194513800504137,-0.7636920297155072,-0.6529558963140333,0.14450721897121382,0.23443103515748814
1237648721232003164,182.9634099,-0.039355436,19.40694,18.51285,18.26279,18.18207,18.1801,756,3,448,0.8927324,1,STAR,0.000264285,55323,-0.00314504,0.000724689,3715,0.49999999999999994,-0.8660254037844387,-0.998662518196525,-0.0516981909031116,-0.0006868818827453142,0.0,0.0,1.0,1.3484825953679935,1.208875029242312,1.4777964600733116,-0.35505864828599676,-1.385129336922007,-0.6573745067730912,0.18688551028332664,-0.14405210625486245
1237646587173994822,82.57010442,0.219387654,18.23205,16.41209,15.65359,15.36861,15.22048,259,4,507,0.8771719,1,STAR,0.000140728,53401,-0.000889724,-0.001314808,1793,0.49999999999999994,0.8660254037844387,0.12931206157273478,0.991596555701903,0.0038290275439471625,0.0,0.0,1.0,-1.124197525246567,-1.0004848006960696,0.2772577603845157,-0.35505864828599676,1.5555435744979365,2.8772025947515147,2.259572628290376,-0.013663946936187677
1237648721756881164,155.5422861,0.406026004,18.12925,16.18496,15.24689,14.81013,14.46099,756,4,265,0.8878355,1,GALAXY,0.07134143,51883,-0.001544033,-0.001321091,275,-2.4492935982947064e-16,1.0,-0.9102442238131858,0.4140111538425824,0.0070864313066877445,1.0,0.0,0.0,-1.5096179625660286,-1.2393563986767537,-0.6709304530013283,-1.4437860672719387,1.7830054157949091,-0.38031039177579923,1.112098411748601,0.08038729294719198
1237648702971707518,195.3335393,-1.192719374,19.51471,17.64045,16.58164,16.13198,15.80233,752,1,346,0.863004,1,GALAXY,0.1594214,51689,0.001553773,-0.003861823,81,0.49999999999999994,-0.8660254037844387,-0.9641938387103967,-0.2643803349083354,-0.020815376688060997,1.0,0.0,0.0,-0.24470542577686558,0.29137587863099007,-0.7921086568200725,-0.35505864828599676,-1.385129336922007,-0.5493647985610655,-0.23564469179449596,-0.7252235026534958
1237648702971838498,195.6080681,-1.086437342,18.93279,18.19955,17.45069,17.04603,16.84932,752,1,348,0.8349581,1,GALAXY,0.2346111,51986,0.000467393,0.000770491,378,1.0,6.123233995736766e-17,-0.9629515468573298,-0.26900707706894283,-0.018960772449975644,1.0,0.0,0.0,0.5788737014728997,0.8793788303810912,-0.6065935715924073,0.7336687706999448,0.08520711878796479,-0.5454720013154405,-0.24483652268009876,-0.6716753886370298
1237648705669890092,226.9007276,0.950443158,19.28528,19.13689,18.82525,18.7727,18.79322,752,6,557,0.8681966,1,QUASAR,1.392776,51990,0.000650034,-0.001039508,382,1.0,6.123233995736766e-17,-0.6831704952051749,-0.730070493823221,0.0165876016902497,0.0,1.0,0.0,1.8815132793480907,1.8651750864952819,-0.6040950519260415,0.7336687706999448,0.08520711878796479,0.33123897812212105,-1.160819477258042,0.35471523016472306
1237649918430740640,19.4448685,13.3234747,19.03965,17.27902,16.45707,16.07627,15.78246,1035,1,91,0.8549725,1,GALAXY,0.04788761,51821,0.001178087,-0.000482508,213,-0.8660254037844386,0.5000000000000001,0.9175819869699685,0.32393952181907115,0.23044843976880422,1.0,0.0,0.0,-0.36275761136055107,-0.08873842444724525,-0.709657507829999,-3.3295172725489173,0.9341062672914372,5.347294455065886,0.9331553930086793,6.529533720232453
1237648720715907305,230.3889782,-0.607930199,19.07618,17.27952,16.20985,15.61759,15.14587,756,2,765,0.8513988,1,GALAXY,0.0937122,51689,0.01995421,0.008562437,81,0.49999999999999994,-0.8660254037844387,-0.6375363103643821,-0.7703472443980357,-0.010610184509386344,1.0,0.0,0.0,-0.5970424417370409,-0.08821257669929952,-0.7921086568200725,-0.35505864828599676,-1.385129336922007,0.4742364779576253,-1.2408362724573443,-0.4305682963719776
1237648703510741181,200.304829,-0.645412611,19.58232,17.62089,16.65487,16.23807,15.86358,752,2,379,0.819254,1,GALAXY,0.08400247,51984,-0.000754847,0.001562767,376,1.0,6.123233995736766e-17,-0.9378001886830388,-0.3469926812210244,-0.011264336869141576,1.0,0.0,0.0,-0.17530700279947736,0.27080471473144935,-0.6078428314255903,0.7336687706999448,0.08520711878796479,-0.4666586873724278,-0.3997685374745837,-0.4494556818448352
1237648705127776440,215.0483796,0.620017683,18.91763,18.20245,18.17717,18.1769,18.28021,752,5,477,0.8245906,1,QUASAR,0.7263246,51609,-0.003041917,-0.003766769,1,1.0,6.123233995736766e-17,-0.8186195007836128,-0.574234286586985,0.010821138790578645,0.0,1.0,0.0,1.2673424482244187,0.8824287473191622,-0.8420790501473897,0.7336687706999448,0.08520711878796479,-0.09319873716731393,-0.8512236508545291,0.18821975556034762
1237648720132112453,123.1251002,-0.948426505,16.46716,15.36753,15.16556,15.12792,15.14989,756,1,49,0.8494507,1,STAR,0.000117761,53816,0.000882705,0.000249055,2208,1.0,6.123233995736766e-17,-0.546394030846241,0.8373646641710917,-0.016552409287828834,0.0,0.0,1.0,-1.58669257325497,-2.0990438478791997,0.5364791757699737,0.7336687706999448,0.08520711878796479,0.7598363664156398,1.9531640550640408,-0.602138555629017
1237648721233772576,186.9184685,-0.188494988,17.98638,16.53778,16.01982,15.84032,15.79008,756,3,475,0.8686697,1,STAR,-1.49e-05,54140,0.002778121,-0.000965019,2532,0.8660254037844386,0.5000000000000001,-0.9927131937375971,-0.12045618228885929,-0.0032898522296631694,0.0,0.0,1.0,-0.7771295961600002,-0.8682971938181016,0.7388592687456084,0.44194513800504115,0.9341062672914372,-0.638731935939298,0.050285758900476235,-0.2192078457144757
1237648721232593077,184.267557,-0.002496905,19.50614,18.35738,17.93531,17.80992,17.7728,756,3,457,0.8888036,1,STAR,0.000204006,51666,-0.00067022,0.003693382,58,0.49999999999999994,-0.8660254037844387,-0.9972274284569321,-0.0744140714786301,-4.3579213345715115e-05,0.0,0.0,1.0,1.0381371692224888,1.0453679304968473,-0.8064751449016762,-0.35505864828599676,-1.385129336922007,-0.6528775655980202,0.1417564485332543,-0.12547798462788418
1237648720690741353,172.7987846,-0.55458736,19.52828,19.46375,19.28571,19.19339,19.23166,756,2,381,0.8878028,1,QUASAR,1.476645,54891,9.804803e-05,0.002433325,3283,1.0,6.123233995736766e-17,-0.9920655671521702,0.12534840680441534,-0.009679224278706143,0.0,1.0,0.0,2.3178808588123645,2.208932276280721,1.2079563361057988,0.7336687706999448,0.08520711878796479,-0.6367025585577112,0.5386194795662155,-0.40368861845820125
1237648722308104406,188.2184439,0.653728739,19.47688,18.16656,17.50369,17.15574,16.91531,756,5,484,0.8662488,1,GALAXY,0.1374035,51941,0.001254573,0.01004286,333,0.8660254037844386,0.5000000000000001,-0.9896658447269405,-0.14293823751637597,0.01140947135599866,1.0,0.0,0.0,0.629100608721315,0.8446833959717999,-0.6347019178390233,0.44194513800504115,0.9341062672914372,-0.6291828820629031,0.00562123201770196,0.2052067216449474
1237648675605250170,242.427462,1.073492979,19.35234,17.07839,16.13249,15.78959,15.60029,745,6,559,0.3387857,1,STAR,-8.47e-05,51690,0.000734703,0.001756013,82,0.49999999999999994,-0.8660254037844387,-0.4627899823544017,-0.8862699566712505,0.01873489082840514,0.0,0.0,1.0,-0.6703547727698247,-0.2997400917869404,-0.791484026903481,-0.35505864828599676,-1.385129336922007,1.021814748459016,-1.4711369743395282,0.41671405516200244
1237648721786699795,223.5456603,0.252647689,18.99877,17.67803,17.11321,16.86391,16.72823,756,4,720,0.8852735,1,STAR,0.000871082,54970,-0.001645821,0.001787512,3362,0.49999999999999994,-0.8660254037844387,-0.7248185286944384,-0.6889257264734518,0.00440951973079578,0.0,0.0,1.0,0.2590515003748585,0.3308985953664005,1.2573020995165245,-0.35505864828599676,-1.385129336922007,0.20073232652293888,-1.0790782152256453,0.003096643365885662
1237646382080065645,95.73140238,1.001972267,18.11789,16.60105,16.09809,15.879,15.68943,211,6,366,0.7936251,1,STAR,0.000323895,52931,-0.001614649,-0.002976338,1323,-0.8660254037844386,0.5000000000000001,-0.09984982981288316,0.9948488440370858,0.01748682373709383,0.0,0.0,1.0,-0.702954878606535,-0.8017564197933678,-0.016318300413472844,-3.3295172725489173,0.9341062672914372,2.1591098395057657,2.266033866745102,0.38067852934290236
1237648703515459761,211.1291885,-0.756213522,19.13308,17.40575,16.62545,16.24547,15.949,752,2,451,0.8803676,1,GALAXY,0.0540957,51688,0.000885113,-0.000572747,80,0.49999999999999994,-0.8660254037844387,-0.8559292770502309,-0.5169244476934917,-0.013198032620338442,1.0,0.0,0.0,-0.20318767470982382,0.044542945746444365,-0.7927332867366639,-0.35505864828599676,-1.385129336922007,-0.21011119532037895,-0.7373676526372059,-0.5052874104863829
1237648722837045318,170.1067171,1.06683832,17.31655,16.2002,15.79221,15.62554,15.46517,756,6,363,0.8199918,1,GALAXY,0.02303798,51612,-0.000755387,0.0194333,4,1.0,6.123233995736766e-17,-0.9849587090644321,0.17178382640386444,0.018618765377290118,1.0,0.0,0.0,-0.9928304708545719,-1.223328559319446,-0.8402051603976153,0.7336687706999448,0.08520711878796479,-0.614432785540448,0.6308715457596135,0.41336115713188665
1237648702966530213,183.4739964,-1.23142863,17.64879,16.49474,15.87173,15.4981,15.2808,752,1,267,0.7616721,1,GALAXY,0.08193589,52023,-0.003277562,0.003193348,415,0.8660254037844387,-0.4999999999999998,-0.9979318722638219,-0.06058153653110015,-0.021490829475711782,1.0,0.0,0.0,-0.9174711564320414,-0.9135621679610549,-0.5834822646785232,0.44194513800504137,-0.7636920297155072,-0.6550849832063608,0.16923719363278095,-0.7447258968263918
1237649918430675108,19.29855278,13.34094169,17.88568,16.21549,15.35443,14.90782,14.56019,1035,1,90,0.8399056,1,GALAXY,0.04833675,51821,0.003167687,0.002197583,213,-0.8660254037844386,0.5000000000000001,0.918339886829636,0.32157201406019204,0.23074508018807904,1.0,0.0,0.0,-1.407704724726503,-1.2072481351873423,-0.709657507829999,-3.3295172725489173,0.9341062672914372,5.349669380474025,0.928451925604498,6.538098639187679
1237648721758519422,159.2222988,0.306897182,18.83605,17.59251,17.0463,16.70581,16.48073,756,4,290,0.8987707,0,GALAXY,0.09537528,51957,-0.003483895,-0.004106638,349,0.8660254037844386,0.5000000000000001,-0.9349503964462829,0.3547380241804912,0.00535634067808181,1.0,0.0,0.0,0.19564239916746917,0.24095759655819396,-0.6247078391735598,0.44194513800504115,0.9341062672914372,-0.45772868968914604,0.9943419937331177,0.03043426882650283
1237648722833244292,161.4844753,1.109772745,19.0863,17.87409,17.38113,17.06459,16.85718,756,6,305,0.8452789,1,GALAXY,0.1130089,51910,0.001085918,-0.00078067,302,0.49999999999999994,0.8660254037844387,-0.9480597769923522,0.3175020326012626,0.019367977263462764,1.0,0.0,0.0,0.512953254903087,0.5370940142898935,-0.6540654452533586,-0.35505864828599676,1.5555435744979365,-0.49880773271402296,0.9203661970336395,0.4349932027615689
1237648702970593338,192.8203447,-1.186156817,17.8331,16.73139,16.71656,16.76817,16.83685,752,1,329,0.8503187,1,STAR,0.000540014,51609,0.000455315,0.000182671,1,1.0,6.123233995736766e-17,-0.9748616811336637,-0.22184719273063597,-0.0207008631410176,0.0,0.0,1.0,-0.11684477811730744,-0.6646784288595299,-0.8420790501473897,0.7336687706999448,0.08520711878796479,-0.5827931330539099,-0.15114518082987688,-0.7219171452390211
1237648703509823562,198.1950349,-0.821862272,18.20872,17.25231,16.98109,16.88739,16.84763,752,2,365,0.8578125,1,STAR,0.000168262,56727,0.001056489,0.00100008,5119,1.0,6.123233995736766e-17,-0.9499013816676816,-0.31222047189094665,-0.014343710748064469,0.0,0.0,1.0,0.13384434970200978,-0.11682921114236952,2.3547768629677286,0.7336687706999448,0.08520711878796479,-0.504578513219388,-0.3306874742586268,-0.5383666528119476
1237648720166125653,200.8233684,-0.848023054,19.43657,17.93847,17.09432,16.62735,16.3302,756,1,568,0.8072457,1,GALAXY,0.09533777,51959,-0.005118517,-0.004907782,351,0.8660254037844386,0.5000000000000001,-0.9345783909541694,-0.35544927013810057,-0.014800254045359802,1.0,0.0,0.0,0.2411498724895272,0.6048021703150619,-0.6234585793403769,0.44194513800504115,0.9341062672914372,-0.45656298780397175,-0.4165690274298359,-0.5515484584149921
